symbol,date,year,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
TJX,2018-02-03,2018,41.92,636827000.0,26695787840.0,2758477000.0,2856693000.0,26794003840.0
TJX,2019-02-02,2019,51.41,1241153000.0,63807675729.99999,3030229000.0,3003885000.0,63781331729.99999
TM,2009-03-31,2009,79.16,3177432719000.0,251525574036040.0,2444280000000.0,6317184000000.0,255398478036040.0
TM,2010-03-31,2010,77.09,3308964850.0,255088100286.5,2444280000000.0,5497997000000.0,3308805100286.5
TM,2011-03-31,2011,79.68,3579518269000.0,285216015673920.0,2080709000000.0,5951836000000.0,289087142673920.0
TM,2012-03-31,2012,81.78,4082718102.0,333884686381.56,1679200000000.0,5963269000000.0,4617953686381.561
TM,2013-03-31,2013,116.3,3566197090000.0,414748721567000.0,1718297000000.0,6793956000000.0,419824380567000.0
TM,2014-03-31,2014,108.42,3461929428000.0,375342388583760.0,2041170000000.0,7780483000000.0,381081701583760.0
TM,2015-03-31,2015,139.02,3354414115000.0,466330650267300.06,2284557000000.0,8963492000000.0,473009585267300.06
TM,2016-03-31,2016,101.7,3461929428000.0,352078222827600.0,2939428000000.0,8521088000000.0,357659882827600.0
TM,2017-03-31,2017,108.14,3354414115000.0,362746342396100.0,2995075000000.0,9244131000000.0,368995398396100.0
TM,2018-03-31,2018,130.98,3283439894000.0,430064957316119.94,3052269000000.0,9341190000000.0,436353878316119.94
TM,2019-03-31,2019,123.6,3182626719000.0,393372662468400.0,3574704000000.0,9599233000000.0,399397191468400.0
TOL,2009-10-31,2009,19.49,161549000.0,3148590009.9999995,1908894000.0,0.0,1239696009.9999995
TOL,2010-10-31,2010,17.95,165666000.0,2973704700.0,1236927000.0,0.0,1736777700.0
TOL,2011-10-31,2011,20.31,167140000.0,3394613400.0,906340000.0,219756000.0,2708029400.0
TOL,2012-10-31,2012,31.84,167346000.0,5328296640.0,778824000.0,99817000.0,4649289640.0
TOL,2013-10-31,2013,34.1,169288000.0,5772720800.0,772972000.0,107222000.0,5106970800.0
TOL,2014-10-31,2014,34.99,177578000.0,6213454220.0,586315000.0,750361000.0,6377500220.0
TOL,2015-10-31,2015,37.18,176425000.0,6559481500.0,918993000.0,2042394000.0,7682882500.0
TOL,2016-10-31,2016,29.66,168261000.0,4990621260.0,633715000.0,2030868000.0,6387774260.0
TOL,2017-10-31,2017,50.33,162222000.0,8164633260.0,712829000.0,1837016000.0,9288820260.0
TOL,2018-10-31,2018,32.97,151984000.0,5010912480.0,1182195000.0,1841066000.0,5669783480.0
TOL,2019-10-31,2019,40.17,145008000.0,5824971360.0,1286014000.0,2350942000.0,6889899360.0
TPR,2009-06-27,2009,28.43,323714000.0,9203189020.0,800362000.0,508000.0,8403335020.0
TPR,2010-07-03,2010,38.43,311413000.0,11967601590.0,596470000.0,24901000.0,11396032590.0
TPR,2011-07-02,2011,65.29,294877000.0,19252519330.0,699782000.0,24155000.0,18576892330.0
TPR,2012-06-30,2012,60.58,288284000.0,17464244720.0,917215000.0,23360000.0,16570389720.0
TPR,2013-06-29,2013,57.85,282494000.0,16342277900.0,1062785000.0,985000.0,15280477900.0
TPR,2014-06-28,2014,34.65,277790000.0,9625423500.0,591923000.0,140485000.0,9173985500.0
TPR,2015-06-27,2015,30.75,275700000.0,8477775000.0,1291800000.0,890400000.0,8076375000.0
TPR,2016-07-02,2016,43.46,277600000.0,12064496000.0,859000000.0,876200000.0,12081696000.0
TPR,2017-07-01,2017,47.14,280600000.0,13227484000.0,2672900000.0,1600000000.0,12154584000.0
TPR,2018-06-30,2018,47.53,285400000.0,13565062000.0,1243400000.0,1600600000.0,13922262000.0
TPR,2019-06-29,2019,30.61,289400000.0,8858534000.0,969200000.0,1602700000.0,9492034000.0
TPX,2009-12-31,2009,24.89,74934000.0,1865107260.0,14042000.0,81452000.0,1932517260.0
TPX,2010-12-31,2010,43.23,70348000.0,3041144040.0,53623000.0,407000000.0,3394521040.0
TPX,2011-12-31,2011,68.38,67070000.0,4586246600.0,111367000.0,585000000.0,5059879600.0
TPX,2012-12-31,2012,39.98,61500000.0,2458770000.0,179300000.0,1025000000.0,3304470000.0
TPX,2013-12-31,2013,49.19,60300000.0,2966157000.0,81000000.0,1836500000.0,4721657000.0
TPX,2014-12-31,2014,55.03,60800000.0,3345824000.0,62500000.0,1602300000.0,4885624000.0
TPX,2015-12-31,2015,60.34,61.0,3680.7400000000002,153000000.0,254000000.0,101003680.74000001
TPX,2016-12-31,2016,45.49,59.0,2683.9100000000003,65000000.0,250000000.0,185002683.91
TPX,2017-12-31,2017,60.58,54000000.0,3271320000.0,41900000.0,1753100000.0,4982520000.0
TPX,2018-12-31,2018,52.6,54400000.0,2861440000.0,45800000.0,1646200000.0,4461840000.0
TPX,2019-12-31,2019,93.33,54500000.0,5086485000.0,64900000.0,1540000000.0,6561585000.0
TSCO,2009-12-26,2009,12.81,35970716.0,460784871.96000004,172851000.0,137767000.0,425700871.96000004
TSCO,2010-12-25,2010,23.81,142049734.0,3382204166.54,257339000.0,1708000.0,3126573166.54
TSCO,2011-02-23,2011,28.37,0.0,0.0,257339000.0,127477000.0,-129862000.0
TSCO,2012-02-29,2012,45.28,0.0,0.0,176965000.0,134081000.0,-42884000.0
TSCO,2013-12-28,2013,70.46,135938869.0,9578252709.74,142743000.0,1238000.0,9436747709.74
TSCO,2014-02-19,2014,74.37,0.0,0.0,142743000.0,155657000.0,12914000.0
TSCO,2015-02-18,2015,88.95,0.0,0.0,51134000.0,182778000.0,131644000.0
TSCO,2016-12-31,2016,74.48,132905000.0,9898764400.0,53916000.0,265144000.0,10109992400.0
TSCO,2017-12-30,2017,79.1,127588000.0,10092210800.0,109148000.0,404614000.0,10387676800.0
TSCO,2018-12-29,2018,89.11,122651000.0,10929430610.0,86299000.0,384746000.0,11227877610.0
TSCO,2019-12-28,2019,93.99,119727000.0,11253140730.0,84241000.0,643599000.0,11812498730.0
TXRH,2009-12-29,2009,11.61,69967000.0,812316870.0,46858000.0,494000.0,765952870.0
TXRH,2010-12-28,2010,17.32,71432000.0,1237202240.0,82215000.0,548000.0,1155535240.0
TXRH,2011-12-27,2011,15.23,70829000.0,1078725670.0,73731000.0,61905000.0,1066899670.0
TXRH,2012-12-25,2012,17.62,70026000.0,1233858120.0,81746000.0,51602000.0,1203714120.0
TXRH,2013-12-31,2013,24.47,70089000.0,1715077830.0,94874000.0,51233000.0,1671436830.0
TXRH,2014-12-30,2014,34.39,69719000.0,2397636410.0,86122000.0,50822000.0,2362336410.0
TXRH,2015-12-29,2015,36.18,70032000.0,2533757760.0,59334000.0,25694000.0,2500117760.0
TXRH,2016-12-27,2016,46.78,70396000.0,3293124880.0,112944000.0,52548000.0,3232728880.0
TXRH,2017-12-26,2017,59.82,70989000.0,4246561980.0,150918000.0,51990000.0,4147633980.0
TXRH,2018-12-25,2018,64.44,71467000.0,4605333480.0,210125000.0,3881000.0,4399089480.0
TXRH,2019-12-31,2019,62.97,70509000.0,4439951730.0,107879000.0,555973000.0,4888045730.0
UAA,2009-12-31,2009,3.18,49848000.0,158516640.0,187297000.0,40982000.0,12201640.0
UAA,2010-12-31,2010,7.47,0.0,0.0,203870000.0,15942000.0,-187928000.0
UAA,2011-12-31,2011,9.63,51570000.0,496619100.00000006,175384000.0,77724000.0,398959100.00000006
UAA,2012-12-31,2012,12.03,104343000.0,1255246290.0,341841000.0,61889000.0,975294290.0
UAA,2013-12-31,2013,26.19,105348000.0,2759064120.0,347489000.0,52923000.0,2464498120.0
UAA,2014-12-31,2014,36.04,213227000.0,7684701080.0,593175000.0,284201000.0,7375727080.0
UAA,2015-12-31,2015,42.72,215498000.0,9206074560.0,129852000.0,394000000.0,9470222560.0
UAA,2016-12-31,2016,28.94,218623000.0,6326949620.0,250470000.0,817388000.0,6893867620.0
UAA,2017-12-31,2017,14.11,221475000.0,3125012250.0,312483000.0,792046000.0,3604575250.0
UAA,2018-12-31,2018,20.92,221001000.0,4623340920.0,557403000.0,728834000.0,4794771920.0
UAA,2019-12-31,2019,20.86,450964000.0,9407109040.0,788072000.0,1173322000.0,9792359040.0
UFI,2009-06-28,2009,5.97,62020253.0,370260910.40999997,42659000.0,15269000.0,342870910.40999997
UFI,2010-06-27,2010,12.12,59361111.0,719456665.3199999,42691000.0,36725000.0,713490665.3199999
UFI,2011-06-26,2011,12.8,20071200.0,256911360.0,27490000.0,342000.0,229763360.0
UFI,2012-06-24,2012,10.65,20088000.0,213937200.0,10886000.0,121552000.0,324603200.0
UFI,2013-06-30,2013,23.11,19909000.0,460096990.0,8755000.0,97753000.0,549094990.0
UFI,2014-06-29,2014,30.72,18919000.0,581191680.0,15907000.0,99488000.0,664772680.0
UFI,2015-06-28,2015,30.68,18207000.0,558590760.0,10013000.0,104110000.0,652687760.0
UFI,2016-06-26,2016,28.98,17857000.0,517495860.0,16646000.0,123012000.0,623861860.0
UFI,2017-06-25,2017,30.3,18136000.0,549520800.0,35425000.0,128442000.0,642537800.0
UFI,2018-06-24,2018,31.04,18294000.0,567845760.0,44890000.0,130549000.0,653504760.0
UFI,2019-06-30,2019,18.92,18395000.0,348033400.00000006,22228000.0,127060000.0,452865400.00000006
ULTA,2009-01-31,2009,5.47,57328000.0,313584160.0,3638000.0,18000000.0,327946160.0
ULTA,2010-01-30,2010,19.12,57847000.0,1106034640.0,4017000.0,0.0,1102017640.0
ULTA,2011-01-29,2011,41.73,58699.0,2449509.27,111185000.0,0.0,-108735490.73
ULTA,2012-01-28,2012,83.81,61044.0,5116097.640000001,253738000.0,163463000.0,-85158902.36000001
ULTA,2013-02-02,2013,89.79,63016.0,5658206.640000001,320475000.0,208003000.0,-106813793.36000001
ULTA,2014-02-01,2014,88.42,63912000.0,5651099040.0,419476000.0,261630000.0,5493253040.0
ULTA,2015-01-31,2015,143.62,64347000.0,9241516140.0,389149000.0,294127000.0,9146494140.0
ULTA,2016-01-30,2016,165.19,64050000.0,10580419500.0,345840000.0,321789000.0,10556368500.0
ULTA,2017-01-28,2017,275.69,62625000.0,17265086250.0,385010000.0,366191000.0,17246267250.0
ULTA,2018-02-03,2018,197.88,61778000.0,12224630640.0,277445000.0,407916000.0,12355101640.0
ULTA,2019-02-02,2019,311.5,60135000.0,18732052500.0,409251000.0,434980000.0,18757781500.0
UNF,2009-08-29,2009,44.44,18321739.0,814218081.16,60151000.0,0.0,754067081.16
UNF,2010-08-28,2010,44.01,18590754.0,818179083.54,121258000.0,81160000.0,778081083.54
UNF,2011-08-27,2011,45.67,19854000.0,906732180.0,48812000.0,120296000.0,978216180.0
UNF,2012-08-25,2012,67.43,14882000.0,1003493260.0000001,120123000.0,104685000.0,988055260.0000001
UNF,2013-08-31,2013,104.42,14975000.0,1563689500.0,197479000.0,111408000.0,1477618500.0
UNF,2014-08-30,2014,96.92,15080000.0,1461553600.0,191769000.0,7859000.0,1277643600.0
UNF,2015-08-29,2015,105.11,15182000.0,1595780020.0,276553000.0,1385000.0,1320612020.0
UNF,2016-08-27,2016,131.27,15245000.0,2001211150.0000002,363795000.0,0.0,1637416150.0000002
UNF,2017-08-26,2017,146.0,20284000.0,2961464000.0,349752000.0,0.0,2611712000.0
UNF,2018-08-25,2018,173.35,19811000.0,3434236850.0,270512000.0,0.0,3163724850.0
UNF,2019-08-31,2019,195.12,19082000.0,3723279840.0,385341000.0,0.0,3337938840.0
URBN,2009-01-31,2009,16.24,166793062.0,2708719326.8799996,316035000.0,66220000.0,2458904326.8799996
URBN,2010-01-31,2010,33.11,168053502.0,5564251451.22,159024000.0,88595000.0,5493822451.22
URBN,2011-01-31,2011,37.93,166896322.0,6330377493.46,340257000.0,107908000.0,6098028493.46
URBN,2012-01-31,2012,28.4,154025589.0,4374326727.599999,145273000.0,122082000.0,4351135727.599999
URBN,2013-01-31,2013,40.81,145253691.0,5927803129.71,245327000.0,0.0,5682476129.71
URBN,2014-01-31,2014,37.44,147014869.0,5504236695.36,242058000.0,153709000.0,5415887695.36
URBN,2015-01-31,2015,39.02,136651899.0,5332157098.9800005,154558000.0,152643000.0,5330242098.9800005
URBN,2016-01-31,2016,26.92,125232499.0,3371258873.0800004,265276000.0,150000000.0,3255982873.0800004
URBN,2017-01-31,2017,26.93,116873023.0,3147390509.39,248140000.0,174609000.0,3073859509.39
URBN,2018-01-31,2018,36.48,111887308.0,4081648995.8399997,282220000.0,195910000.0,3995338995.8399997
URBN,2019-01-31,2019,31.13,108303594.0,3371490881.22,358260000.0,187431000.0,3200661881.22
VFC,2009-01-03,2009,12.72,109193478.0,1388941040.16,381844000.0,56902000.0,1063999040.1600001
VFC,2010-01-02,2010,17.17,109678947.0,1883187519.9900002,731549000.0,248632000.0,1400270519.9900002
VFC,2011-01-01,2011,19.47,109240380.0,2126910198.6,792239000.0,903486000.0,2238157198.6
VFC,2012-12-29,2012,34.77,109821840.0,3818505376.8,597461000.0,1832039000.0,5053083376.8
VFC,2013-12-28,2013,54.53,438448913.0,23908619225.89,776403000.0,1431996000.0,24564212225.89
VFC,2014-12-28,2014,70.78,432611000.0,30620206580.0,971895000.0,1427556000.0,31075867580.0
VFC,2015-01-03,2015,65.25,432853305.0,28243678151.25,971895000.0,1427556000.0,28699339151.25
VFC,2016-01-02,2016,59.61,424687241.0,25315606436.01,945605000.0,1415099000.0,25785100436.01
VFC,2017-12-30,2017,77.73,339736464.0,26407715346.72,566075000.0,2193954000.0,28035594346.72
VFC,2018-03-31,2018,69.4,394000000.0,27343600000.000004,681000000.0,2948549000.0,29611149000.000004
VFC,2019-03-30,2019,88.97,395189000.0,35159965330.0,543011000.0,2121147000.0,36738101330.0
VIA,2009-12-31,2009,30.81,607000000.0,18701670000.0,298000000.0,1169000000.0,19572670000.0
VIA,2010-09-30,2010,42.78,0.0,0.0,837000000.0,1000000000.0,163000000.0
VIA,2011-09-30,2011,54.77,587300000.0,32166421000.0,1021000000.0,7365000000.0,38510421000.0
VIA,2012-09-30,2012,53.07,530700000.0,28164249000.0,848000000.0,8149000000.0,35465249000.0
VIA,2013-09-30,2013,83.76,486200000.0,40724112000.0,2403000000.0,11885000000.0,50206112000.0
VIA,2014-09-01,2014,82.97,0.0,0.0,1000000000.0,12769000000.0,11769000000.0
VIA,2015-09-01,2015,56.31,0.0,0.0,506000000.0,12285000000.0,11779000000.0
VIA,2016-09-01,2016,47.92,0.0,0.0,379000000.0,11913000000.0,11534000000.0
VIA,2017-09-01,2017,39.8,0.0,0.0,1389000000.0,11119000000.0,9730000000.0
VIA,2018-09-01,2018,33.5,0.0,0.0,1557000000.0,10082000000.0,8525000000.0
VIA,2019-09-30,2019,23.64,403400000.0,9536376000.0,760000000.0,8738000000.0,17514376000.0
VIAB,2009-12-31,2009,29.14,607000000.0,17687980000.0,298000000.0,1169000000.0,18558980000.0
VIAB,2010-09-30,2010,38.62,0.0,0.0,837000000.0,1000000000.0,163000000.0
VIAB,2011-09-30,2011,44.89,587300000.0,26363897000.0,1021000000.0,7365000000.0,32707897000.0
VIAB,2012-09-30,2012,52.53,530700000.0,27877671000.0,848000000.0,8149000000.0,35178671000.0
VIAB,2013-09-30,2013,83.49,486200000.0,40592838000.0,2403000000.0,11885000000.0,50074838000.0
VIAB,2014-09-30,2014,72.72,432100000.0,31422312000.0,1000000000.0,12769000000.0,43191312000.0
VIAB,2015-09-30,2015,49.31,402200000.0,19832482000.0,506000000.0,12285000000.0,31611482000.0
VIAB,2016-09-30,2016,37.6,396500000.0,14908400000.0,379000000.0,11913000000.0,26442400000.0
VIAB,2017-09-30,2017,24.23,399900000.0,9689577000.0,1389000000.0,11119000000.0,19419577000.0
VIAB,2018-09-30,2018,31.65,402700000.0,12745455000.0,1557000000.0,10082000000.0,21270455000.0
VIAB,2019-09-30,2019,21.23,403400000.0,8564182000.0,760000000.0,8738000000.0,16542182000.0
WBC,2009-12-31,2009,25.85,41935483.0,1084032235.55,350000000.0,154000000.0,888032235.55
WBC,2010-12-31,2010,57.28,64562222.0,3698124076.16,67100000.0,113500000.0,3744524076.16
WBC,2011-12-31,2011,51.83,66693064.0,3456701507.12,102400000.0,78200000.0,3432501507.12
WBC,2012-12-31,2012,63.3,63906992.0,4045312593.6,175000000.0,76200000.0,3946512593.6
WBC,2013-12-30,2013,86.56,62474493.0,5407792114.08,472000000.0,58000000.0,4993792114.08
WBC,2014-12-31,2014,95.17,59907763.0,5701421804.71,411700000.0,315200000.0,5604921804.71
WBC,2015-12-31,2015,89.65,57768018.0,5178902813.700001,515200000.0,503700000.0,5167402813.700001
WBC,2016-12-31,2016,107.96,55695738.0,6012911874.48,862500000.0,959100000.0,6109511874.48
WBC,2017-12-31,2017,155.26,53903938.0,8369125413.879999,1141500000.0,1409800000.0,8637425413.88
WBC,2018-12-31,2018,113.38,52846962.0,5991788551.559999,503800000.0,845200000.0,6333188551.559999
WBC,2019-12-31,2019,135.78,51242913.0,6957762727.14,891000000.0,68000000.0,6134762727.14
WEYS,2009-12-31,2009,22.56,11259000.0,254003040.0,30000000.0,0.0,224003040.0
WEYS,2010-12-31,2010,22.78,11674380.0,265942376.4,7150000.0,5000000.0,263792376.4
WEYS,2011-12-31,2011,24.91,0.0,0.0,10329000.0,37000000.0,26671000.0
WEYS,2012-12-31,2012,23.0,11066000.0,254518000.0,17288000.0,45000000.0,282230000.0
WEYS,2013-12-31,2013,27.37,10779000.0,295021230.0,15969000.0,12000000.0,291052230.0
WEYS,2014-12-31,2014,27.02,10791.0,291572.82,12499000.0,10805000.0,-1402427.1799999997
WEYS,2015-12-31,2015,26.8,10773000.0,288716400.0,17926000.0,53249000.0,324039400.0
WEYS,2016-12-31,2016,28.15,10519000.0,296109850.0,13710000.0,8568000.0,290967850.0
WEYS,2017-12-31,2017,31.83,10253000.0,326352990.0,23453000.0,0.0,302899990.0
WEYS,2018-12-31,2018,27.21,10168000.0,276671280.0,22973000.0,5840000.0,259538280.0
WEYS,2019-12-31,2019,23.16,9904000.0,229376640.0,9799000.0,20615000.0,240192640.0
WGO,2009-08-29,2009,13.63,29040000.0,395815200.0,36566000.0,9100000.0,368349200.0
WGO,2010-08-28,2010,10.43,29091000.0,303419130.0,74691000.0,0.0,228728130.0
WGO,2011-08-27,2011,7.09,29121000.0,206467890.0,69307000.0,0.0,137160890.0
WGO,2012-08-25,2012,12.96,29145000.0,377719200.0,62683000.0,0.0,315036200.0
WGO,2013-08-31,2013,25.96,28075000.0,728827000.0,64277000.0,0.0,664550000.0
WGO,2014-08-30,2014,22.95,27430000.0,629518500.0,57804000.0,0.0,571714500.0
WGO,2015-08-29,2015,18.75,26941000.0,505143750.0,70239000.0,0.0,434904750.0
WGO,2016-08-27,2016,22.75,26925000.0,612543750.0,85583000.0,0.0,526960750.0
WGO,2017-08-26,2017,43.45,30648000.0,1331655600.0,35945000.0,274576000.0,1570286600.0
WGO,2018-08-25,2018,35.35,31596000.0,1116918600.0,2342000.0,291441000.0,1406017600.0
WGO,2019-08-31,2019,38.35,31536000.0,1209405600.0,37431000.0,254294000.0,1426268600.0
WSM,2009-02-01,2009,8.42,105530000.0,888562600.0,148822000.0,14702000.0,754442600.0
WSM,2010-01-31,2010,21.48,105763000.0,2271789240.0,513943000.0,1587000.0,1759433240.0
WSM,2011-01-30,2011,35.33,106956000.0,3778755480.0,628403000.0,8672000.0,3159024480.0
WSM,2012-01-29,2012,39.2,104352000.0,4090598400.0000005,502757000.0,7273000.0,3595114400.0000005
WSM,2013-02-03,2013,45.53,99266000.0,4519580980.0,424555000.0,5477000.0,4100502980.0
WSM,2014-02-02,2014,59.04,96669000.0,5707337760.0,330121000.0,3753000.0,5380969760.0
WSM,2015-02-01,2015,80.1,93634000.0,7500083399.999999,222927000.0,3936000.0,7281092399.999999
WSM,2016-01-31,2016,54.17,90787000.0,4917931790.0,193647000.0,58014000.0,4782298790.0
WSM,2017-01-29,2017,48.59,88594000.0,4304782460.0,213713000.0,59838000.0,4150907460.0
WSM,2018-01-28,2018,51.28,85592000.0,4389157760.0,390136000.0,362740000.0,4361761760.0
WSM,2019-02-03,2019,58.33,81420000.0,4749228600.0,338954000.0,372265000.0,4782539600.0
WWE,2009-12-31,2009,16.0,73765000000.0,1180240000000.0,149784000000.0,1082000000.0,1031538000000.0
WWE,2010-12-31,2010,11.97,74570000.0,892602900.0,69823000.0,1169000.0,823948900.0
WWE,2011-12-31,2011,9.46,74570000.0,705432200.0000001,52491000.0,1621000.0,654562200.0000001
WWE,2012-12-31,2012,8.43,74595000.0,628835850.0,66048000.0,48954000.0,611741850.0
WWE,2013-12-31,2013,23.22,74939000.0,1740083580.0,32911000.0,29636000.0,1736808580.0
WWE,2014-12-31,2014,12.11,75294000.0,911810340.0,47227000.0,25920000.0,890503340.0
WWE,2015-12-31,2015,17.9,75696000.0,1354958400.0,38019000.0,21575000.0,1338514400.0
WWE,2016-12-31,2016,19.57,76149000.0,1490235930.0,211976000.0,41717000.0,1319976930.0
WWE,2017-12-31,2017,35.16,76743000.0,2698283879.9999995,137700000.0,35596000.0,2596179879.9999995
WWE,2018-12-31,2018,83.05,77536000.0,6439364800.0,167457000.0,30814000.0,6302721800.0
WWE,2019-12-31,2019,62.3,78157000.0,4869181100.0,90447000.0,28684000.0,4807418100.0
WYND,2009-12-31,2009,9.48,178658536.0,1693682921.28,155000000.0,175000000.0,1713682921.28
WYND,2010-12-31,2010,12.72,0.0,0.0,156000000.0,11000000.0,-145000000.0
WYND,2011-12-31,2011,18.05,162000000.0,2924100000.0,142000000.0,1712000000.0,4494100000.0
WYND,2012-12-31,2012,25.27,143000000.0,3613610000.0,195000000.0,2068000000.0,5486610000.0
WYND,2013-12-31,2013,32.39,133000000.0,4307870000.0,194000000.0,1775000000.0,5888870000.0
WYND,2014-12-31,2014,37.83,125000000.0,4728750000.0,183000000.0,1998000000.0,6543750000.0
WYND,2015-12-31,2015,29.3,118000000.0,3457400000.0,171000000.0,1965000000.0,5251400000.0
WYND,2016-12-31,2016,35.77,110000000.0,3934700000.0000005,185000000.0,1980000000.0,5729700000.0
WYND,2017-12-31,2017,55.74,103000000.0,5741220000.0,100000000.0,1985000000.0,7626220000.0
WYND,2018-12-31,2018,42.59,98900000.0,4212151000.0000005,218000000.0,0.0,3994151000.0000005
WYND,2019-12-31,2019,50.67,92100000.0,4666707000.0,355000000.0,0.0,4311707000.0
WYNN,2009-12-31,2009,61.88,119840000.0,7415699200.0,1991830000.0,2675000.0,5426544200.0
WYNN,2010-12-31,2010,114.51,122787000.0,14060339370.0,662561000.0,3267529000.0,16665307370.0
WYNN,2011-12-31,2011,115.41,124039000.0,14315340990.0,1262587000.0,3217719000.0,16270472990.0
WYNN,2012-12-31,2012,123.49,103092000.0,12730831080.0,1725219000.0,5782820000.0,16788432080.0
WYNN,2013-12-31,2013,201.51,100540000.0,20259815400.0,2435041000.0,6587568000.0,24412342400.0
WYNN,2014-12-31,2014,147.95,100927000.0,14932149649.999998,2182164000.0,7345262000.0,20095247650.0
WYNN,2015-12-31,2015,67.34,101163000.0,6812316420.0,2080089000.0,9212765000.0,13944992420.0
WYNN,2016-12-31,2016,102.55,101445000.0,10403184750.0,2453122000.0,10125352000.0,18075414750.0
WYNN,2017-12-31,2017,171.39,102071000.0,17493948690.0,2804474000.0,9628626000.0,24318100690.0
WYNN,2018-12-31,2018,120.48,106529000.0,12834613920.0,2215001000.0,9423100000.0,20042712920.0
WYNN,2019-12-31,2019,126.62,106745000.0,13516051900.0,2351904000.0,10403859000.0,21568006900.0
YUM,2009-12-26,2009,24.64,475000000.0,11704000000.0,353000000.0,3266000000.0,14617000000.0
YUM,2010-12-25,2010,34.72,474.0,16457.28,1426000000.0,3588000000.0,2162016457.2799997
YUM,2011-12-31,2011,45.78,469000000.0,21470820000.0,1198000000.0,3317000000.0,23589820000.0
YUM,2012-12-29,2012,46.43,461000000.0,21404230000.0,776000000.0,2942000000.0,23570230000.0
YUM,2013-12-28,2013,48.77,452000000.0,22044040000.0,573000000.0,2989000000.0,24460040000.0
